Row ID,Order ID,Order Date,Ship Date,Ship Mode,Days to Ship,Customer ID,Customer Name,Segment,Country/Region,City,State/Province,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit Margin
3317,US-2024-149083,9/25/2024,9/30/2024,Standard Class,5,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,West,OFF-LA-10002945,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels For Typewriters,12.6,2,0,5.796,0.46
3318,US-2024-156510,9/25/2024,9/29/2024,Standard Class,4,EH-13990,Erica Hackney,Consumer,United States,Meriden,Connecticut,East,OFF-PA-10002222,Office Supplies,Paper,Xerox Color Copier Paper,45.68,2,0,21.0128,0.46
3319,US-2024-151869,9/25/2024,9/25/2024,Same Day,0,CS-11950,Carlos Soltero,Consumer,United States,Freeport,New York,East,OFF-PA-10002947,Office Supplies,Paper,Xerox 1923,20.04,3,0,9.6192,0.48
3320,US-2024-120845,9/25/2024,10/2/2024,Standard Class,7,ML-17395,Marina Lichtenstein,Corporate,United States,Murfreesboro,Tennessee,South,OFF-PA-10004665,Office Supplies,Paper,Advantus Motivational Note Cards,10.48,1,0.2,3.799,0.36
3321,US-2024-156335,9/25/2024,9/28/2024,Second Class,3,PO-19195,Phillina Ober,Home Office,United States,Bayonne,New Jersey,East,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 Gb,63.96,4,0,19.8276,0.31
3322,US-2024-149083,9/25/2024,9/30/2024,Standard Class,5,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,West,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,159.98,2,0,57.5928,0.36
3323,US-2024-103933,9/25/2024,9/27/2024,First Class,2,DR-12880,Dan Reichenbach,Corporate,United States,New York City,New York,East,TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear Usb Gaming Headset,899.91,9,0,395.9604,0.44
3324,US-2024-156335,9/25/2024,9/28/2024,Second Class,3,PO-19195,Phillina Ober,Home Office,United States,Bayonne,New Jersey,East,TEC-PH-10002726,Technology,Phones,Nettalk Duo Voip Telephone Service,104.98,2,0,52.49,0.5
3325,US-2024-124800,9/26/2024,9/30/2024,Standard Class,4,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,West,OFF-AP-10004980,Office Supplies,Appliances,3M Replacement Filter For Office Air Cleaner For 20' X 33' Room,60.672,2,0.2,14.4096,0.24
3326,US-2024-127173,9/26/2024,10/3/2024,Standard Class,7,GM-14500,Gene McClure,Consumer,United States,Oceanside,New York,East,OFF-BI-10000088,Office Supplies,Binders,Gbc Imprintable Covers,79.056,9,0.2,28.6578,0.36
3327,US-2024-124800,9/26/2024,9/30/2024,Standard Class,4,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,West,OFF-BI-10000778,Office Supplies,Binders,Gbc Velobinder Electric Binding Machine,72.588,2,0.7,-48.392,-0.67
3328,US-2024-124800,9/26/2024,9/30/2024,Standard Class,4,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,West,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',77.031,9,0.7,-59.0571,-0.77
3329,US-2024-120341,9/26/2024,9/29/2024,Second Class,3,SF-20200,Sarah Foster,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders With Expanding Posts,121.104,6,0.7,-100.92,-0.83
3330,US-2024-161991,9/26/2024,9/28/2024,Second Class,2,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,Central,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,2.08,5,0.8,-3.432,-1.65
3331,US-2024-122371,9/26/2024,10/1/2024,Standard Class,5,BS-11800,Bryan Spruell,Home Office,United States,San Diego,California,West,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,124.46,2,0,58.4962,0.47
3332,US-2024-127173,9/26/2024,10/3/2024,Standard Class,7,GM-14500,Gene McClure,Consumer,United States,Oceanside,New York,East,OFF-FA-10004854,Office Supplies,Fasteners,Vinyl Coated Wire Paper Clips In Organizer Box,34.44,3,0,16.1868,0.47
3333,US-2024-130883,9/26/2024,10/2/2024,Standard Class,6,TB-21520,Tracy Blumstein,Consumer,United States,Portland,Oregon,West,OFF-PA-10000474,Office Supplies,Paper,Easy-Staple Paper,141.76,5,0.2,47.844,0.34
3334,US-2024-124800,9/26/2024,9/30/2024,Standard Class,4,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,West,OFF-PA-10000501,Office Supplies,Paper,Petty Cash Envelope,86.272,4,0.2,31.2736,0.36
3335,US-2024-130883,9/26/2024,10/2/2024,Standard Class,6,TB-21520,Tracy Blumstein,Consumer,United States,Portland,Oregon,West,OFF-PA-10004100,Office Supplies,Paper,Xerox 216,31.104,6,0.2,10.8864,0.35
3336,US-2024-124800,9/26/2024,9/30/2024,Standard Class,4,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,West,OFF-ST-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems By Perma,119.904,6,0.2,-1.4988,-0.01
3337,US-2024-122371,9/26/2024,10/1/2024,Standard Class,5,BS-11800,Bryan Spruell,Home Office,United States,San Diego,California,West,OFF-ST-10002370,Office Supplies,Storage,Sortfiler Multipurpose Personal File Organizer,64.17,3,0,18.6093,0.29
3338,US-2024-124800,9/26/2024,9/30/2024,Standard Class,4,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,West,OFF-ST-10002743,Office Supplies,Storage,Safco Boltless Steel Shelving,363.648,4,0.2,-86.3664,-0.24
3339,US-2024-111458,9/26/2024,9/30/2024,Standard Class,4,PF-19165,Philip Fox,Consumer,United States,New York City,New York,East,TEC-AC-10001590,Technology,Accessories,Dell Slim Usb Multimedia Keyboard,50,2,0,12,0.24
3340,US-2024-130883,9/26/2024,10/2/2024,Standard Class,6,TB-21520,Tracy Blumstein,Consumer,United States,Portland,Oregon,West,TEC-AC-10001956,Technology,Accessories,Microsoft Arc Touch Mouse,239.8,5,0.2,47.96,0.2
3341,US-2024-127173,9/26/2024,10/3/2024,Standard Class,7,GM-14500,Gene McClure,Consumer,United States,Oceanside,New York,East,TEC-MA-10002859,Technology,Machines,Ativa Mdm8000 8-Sheet Micro-Cut Shredder,629.93,7,0,296.0671,0.47
3342,US-2024-124800,9/26/2024,9/30/2024,Standard Class,4,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,West,TEC-PH-10001750,Technology,Phones,Samsung Rugby Iii,263.96,5,0.2,23.0965,0.09
3343,US-2024-161991,9/26/2024,9/28/2024,Second Class,2,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,Central,TEC-PH-10001760,Technology,Phones,Bose Soundlink Bluetooth Speaker,1114.4,7,0.2,376.11,0.34
3344,US-2024-120341,9/26/2024,9/29/2024,Second Class,3,SF-20200,Sarah Foster,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-PH-10003357,Technology,Phones,Grandstream Gxp2100 Mainstream Business Phone,45.894,1,0.4,-9.1788,-0.2
3345,US-2024-100531,9/27/2024,9/29/2024,First Class,2,NM-18520,Neoma Murray,Consumer,United States,Chicago,Illinois,Central,FUR-FU-10003849,Furniture,Furnishings,Dax Metal Frame,24.288,3,0.6,-12.7512,-0.53
3346,US-2024-103072,9/27/2024,9/30/2024,Second Class,3,HW-14935,Helen Wasserman,Corporate,United States,Detroit,Michigan,Central,OFF-AR-10000127,Office Supplies,Art,Newell 321,16.4,5,0,4.756,0.29
3347,US-2024-143616,9/27/2024,9/29/2024,Second Class,2,SS-20140,Saphhira Shifley,Corporate,United States,Seattle,Washington,West,OFF-AR-10002067,Office Supplies,Art,Newell 334,99.2,5,0,25.792,0.26
3348,US-2024-100531,9/27/2024,9/29/2024,First Class,2,NM-18520,Neoma Murray,Consumer,United States,Chicago,Illinois,Central,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,15.08,2,0.8,-22.62,-1.5
3349,US-2024-125976,9/27/2024,10/2/2024,Standard Class,5,JK-15205,Jamie Kunitz,Consumer,United States,Arlington,Virginia,South,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,154.9,5,0,69.705,0.45
3350,US-2024-167255,9/27/2024,9/29/2024,Second Class,2,RH-19510,Rick Huthwaite,Home Office,United States,San Francisco,California,West,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,146.82,3,0,73.41,0.5
3351,US-2024-103072,9/27/2024,9/30/2024,Second Class,3,HW-14935,Helen Wasserman,Corporate,United States,Detroit,Michigan,Central,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,25.92,4,0,12.4416,0.48
3352,US-2024-167255,9/27/2024,9/29/2024,Second Class,2,RH-19510,Rick Huthwaite,Home Office,United States,San Francisco,California,West,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,12.96,2,0,6.2208,0.48
3353,US-2024-167255,9/27/2024,9/29/2024,Second Class,2,RH-19510,Rick Huthwaite,Home Office,United States,San Francisco,California,West,OFF-ST-10001328,Office Supplies,Storage,Personal Filing Tote With Lid,15.51,1,0,4.3428,0.28
3354,US-2024-125976,9/27/2024,10/2/2024,Standard Class,5,JK-15205,Jamie Kunitz,Consumer,United States,Arlington,Virginia,South,TEC-PH-10002496,Technology,Phones,Cisco Spa301,1871.88,12,0,561.564,0.3
3355,US-2024-169201,9/28/2024,10/1/2024,First Class,3,HG-14965,Henry Goldwyn,Corporate,United States,San Francisco,California,West,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,43.26,3,0,14.2758,0.33
3356,US-2024-169201,9/28/2024,10/1/2024,First Class,3,HG-14965,Henry Goldwyn,Corporate,United States,San Francisco,California,West,OFF-AP-10002082,Office Supplies,Appliances,Holmes Hepa Air Purifier,43.56,2,0,15.246,0.35
3357,US-2024-129546,9/28/2024,10/5/2024,Standard Class,7,RP-19855,Roy Phan,Corporate,United States,Los Angeles,California,West,OFF-AP-10002495,Office Supplies,Appliances,Acco Smartsocket Table Surge Protector,186.15,3,0,55.845,0.3
3358,US-2024-120915,9/28/2024,10/3/2024,Second Class,5,JJ-15445,Jennifer Jackson,Consumer,United States,New York City,New York,East,OFF-AP-10002578,Office Supplies,Appliances,Fellowes Premier Superior Surge Suppressor,293.52,6,0,76.3152,0.26
3359,US-2024-106978,9/28/2024,10/4/2024,Standard Class,6,ZC-21910,Zuschuss Carroll,Consumer,United States,Aurora,Colorado,West,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow Ii Sheet Lifters,1.08,2,0.7,-0.792,-0.73
3360,US-2024-129546,9/28/2024,10/5/2024,Standard Class,7,RP-19855,Roy Phan,Corporate,United States,Los Angeles,California,West,OFF-BI-10004001,Office Supplies,Binders,Gbc Recycled Velobinder Covers,81.792,6,0.2,26.5824,0.33
3361,US-2024-106978,9/28/2024,10/4/2024,Standard Class,6,ZC-21910,Zuschuss Carroll,Consumer,United States,Aurora,Colorado,West,OFF-EN-10004483,Office Supplies,Envelopes,Envelopes,12.536,1,0.2,4.2309,0.34
3362,US-2024-106978,9/28/2024,10/4/2024,Standard Class,6,ZC-21910,Zuschuss Carroll,Consumer,United States,Aurora,Colorado,West,OFF-FA-10003021,Office Supplies,Fasteners,Staples,4.512,3,0.2,0.846,0.19
3363,US-2024-129546,9/28/2024,10/5/2024,Standard Class,7,RP-19855,Roy Phan,Corporate,United States,Los Angeles,California,West,OFF-SU-10004884,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors With Colored Handles,47.19,3,0,13.6851,0.29
3364,US-2024-120915,9/28/2024,10/3/2024,Second Class,5,JJ-15445,Jennifer Jackson,Consumer,United States,New York City,New York,East,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital Phone,307.98,2,0,89.3142,0.29
3365,US-2024-129546,9/28/2024,10/5/2024,Standard Class,7,RP-19855,Roy Phan,Corporate,United States,Los Angeles,California,West,TEC-PH-10003555,Technology,Phones,Motorola Hk250 Universal Bluetooth Headset,36.784,2,0.2,-8.2764,-0.23
3366,US-2024-115392,10/1/2024,10/4/2024,Second Class,3,RM-19675,Robert Marley,Home Office,United States,Cambridge,Massachusetts,East,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,22.45,5,0,10.327,0.46
3367,US-2024-148873,10/1/2024,10/5/2024,Standard Class,4,EM-13960,Eric Murdock,Consumer,United States,Quincy,Illinois,Central,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,2.992,4,0.8,-4.488,-1.5
3368,US-2024-166135,10/1/2024,10/6/2024,Standard Class,5,SC-20440,Shaun Chance,Corporate,United States,Aurora,Colorado,West,OFF-ST-10002974,Office Supplies,Storage,Trav-L-File Heavy-Duty Shuttle Ii,139.424,4,0.2,17.428,0.12
3369,US-2024-148873,10/1/2024,10/5/2024,Standard Class,4,EM-13960,Eric Murdock,Consumer,United States,Quincy,Illinois,Central,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key Usb Numeric Keypad,108.768,4,0.2,2.7192,0.03
3370,US-2024-156566,10/1/2024,10/4/2024,First Class,3,EM-13960,Eric Murdock,Consumer,United States,Portland,Oregon,West,TEC-PH-10001817,Technology,Phones,Wilson Electronics Db Pro Signal Booster,572.8,2,0.2,50.12,0.09
3371,US-2024-115392,10/1/2024,10/4/2024,Second Class,3,RM-19675,Robert Marley,Home Office,United States,Cambridge,Massachusetts,East,TEC-PH-10002496,Technology,Phones,Cisco Spa301,311.98,2,0,93.594,0.3
3372,US-2024-144771,10/2/2024,10/4/2024,First Class,2,CK-12205,Chloris Kastensmidt,Consumer,United States,Hillsboro,Oregon,West,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,11.032,1,0.2,3.0338,0.28
3373,US-2024-140375,10/2/2024,10/5/2024,Second Class,3,SG-20470,Sheri Gordon,Consumer,United States,Rockville,Maryland,East,OFF-BI-10000320,Office Supplies,Binders,Gbc Plastic Binding Combs,7.38,1,0,3.6162,0.49
3374,US-2024-145121,10/2/2024,10/6/2024,Standard Class,4,MP-17965,Michael Paige,Corporate,United States,Middletown,Connecticut,East,OFF-BI-10001078,Office Supplies,Binders,Acco Presstex Data Binder With Storage Hooks,26.9,5,0,13.181,0.49
3375,US-2024-125696,10/2/2024,10/6/2024,Standard Class,4,NP-18685,Nora Pelletier,Home Office,United States,Wilson,North Carolina,South,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders For Unburst Sheets,7.38,5,0.7,-5.412,-0.73
3376,US-2024-129917,10/2/2024,10/3/2024,First Class,1,HM-14980,Henry MacAllister,Consumer,United States,Los Angeles,California,West,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders For Unburst Sheets,11.808,3,0.2,4.1328,0.35
3377,US-2024-104493,10/2/2024,10/8/2024,Standard Class,6,EB-13705,Ed Braxton,Corporate,United States,San Diego,California,West,OFF-BI-10004817,Office Supplies,Binders,Gbc Personal Velobind Strips,57.504,6,0.2,20.1264,0.35
3378,US-2024-129917,10/2/2024,10/3/2024,First Class,1,HM-14980,Henry MacAllister,Consumer,United States,Los Angeles,California,West,OFF-BI-10004828,Office Supplies,Binders,Gbc Poly Designer Binding Covers,53.568,4,0.2,19.4184,0.36
3379,US-2024-137008,10/2/2024,10/8/2024,Standard Class,6,JP-15460,Jennifer Patt,Corporate,United States,Lakewood,New Jersey,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,51.12,4,0,23.004,0.45
3380,US-2024-137008,10/2/2024,10/8/2024,Standard Class,6,JP-15460,Jennifer Patt,Corporate,United States,Lakewood,New Jersey,East,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper With Letter-Trim Perforations,94.85,5,0,45.528,0.48
3381,US-2024-140375,10/2/2024,10/5/2024,Second Class,3,SG-20470,Sheri Gordon,Consumer,United States,Rockville,Maryland,East,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,19.44,3,0,9.3312,0.48
3382,US-2024-119312,10/2/2024,10/7/2024,Second Class,5,CS-12400,Christopher Schild,Home Office,United States,Los Angeles,California,West,OFF-ST-10000943,Office Supplies,Storage,Eldon Profile File 'N Store Portable File Tub Letter/Legal Size Black,270.34,14,0,75.6952,0.28
3383,US-2024-128356,10/2/2024,10/7/2024,Standard Class,5,RP-19390,Resi Pölking,Consumer,United States,Thornton,Colorado,West,OFF-SU-10004290,Office Supplies,Supplies,Acme Design Line 8 Stainless Steel Bent Scissors W/Champagne Handles,10.944,2,0.2,0.9576,0.09
3384,US-2024-137008,10/2/2024,10/8/2024,Standard Class,6,JP-15460,Jennifer Patt,Corporate,United States,Lakewood,New Jersey,East,TEC-AC-10000892,Technology,Accessories,Netgear N750 Dual Band Wi-Fi Gigabit Router,90,1,0,32.4,0.36
3385,US-2024-144771,10/2/2024,10/4/2024,First Class,2,CK-12205,Chloris Kastensmidt,Consumer,United States,Hillsboro,Oregon,West,TEC-AC-10002323,Technology,Accessories,Sandisk Ultra 32 Gb Microsdhc Class 10 Memory Card,53.04,3,0.2,-4.641,-0.09
3386,US-2024-129917,10/2/2024,10/3/2024,First Class,1,HM-14980,Henry MacAllister,Consumer,United States,Los Angeles,California,West,TEC-PH-10000369,Technology,Phones,Htc One Mini,503.96,5,0.2,50.396,0.1
3387,US-2024-157014,10/3/2024,10/6/2024,Second Class,3,BM-11785,Bryan Mills,Consumer,United States,Columbus,Ohio,East,FUR-BO-10004409,Furniture,Bookcases,Safco Value Mate Series Steel Bookcases,35.49,1,0.5,-15.6156,-0.44
3388,US-2024-126137,10/3/2024,10/8/2024,Standard Class,5,BS-11755,Bruce Stewart,Consumer,United States,Los Angeles,California,West,FUR-BO-10004409,Furniture,Bookcases,Safco Value Mate Series Steel Bookcases,120.666,2,0.15,18.4548,0.15
3389,US-2024-157014,10/3/2024,10/6/2024,Second Class,3,BM-11785,Bryan Mills,Consumer,United States,Columbus,Ohio,East,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder W/Dubllock,32.07,5,0.7,-22.449,-0.7
3390,US-2024-125178,10/3/2024,10/9/2024,Standard Class,6,MZ-17515,Mary Zewe,Corporate,United States,Reading,Pennsylvania,East,OFF-ST-10002562,Office Supplies,Storage,Staple Magnet,15.008,2,0.2,1.5008,0.1
3391,US-2024-157014,10/3/2024,10/6/2024,Second Class,3,BM-11785,Bryan Mills,Consumer,United States,Columbus,Ohio,East,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,47.984,2,0.2,0.5998,0.01
3392,US-2024-157014,10/3/2024,10/6/2024,Second Class,3,BM-11785,Bryan Mills,Consumer,United States,Columbus,Ohio,East,TEC-AC-10002167,Technology,Accessories,Imation 8Gb Micro Traveldrive Usb 2.0 Flash Drive,24,2,0.2,-2.7,-0.11
3393,US-2024-168004,10/4/2024,10/9/2024,Second Class,5,DJ-13420,Denny Joy,Corporate,United States,Warner Robins,Georgia,South,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen Back Chair With Vinyl Seat,392.94,3,0,43.2234,0.11
3394,US-2024-134859,10/4/2024,10/9/2024,Standard Class,5,JK-16120,Julie Kriz,Home Office,United States,Philadelphia,Pennsylvania,East,FUR-FU-10003623,Furniture,Furnishings,Dataproducts Ampli Magnifier Task Lamp,64.944,3,0.2,6.4944,0.1
3395,US-2024-134859,10/4/2024,10/9/2024,Standard Class,5,JK-16120,Julie Kriz,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-PA-10001293,Office Supplies,Paper,Xerox 1946,20.736,4,0.2,7.2576,0.35
3396,US-2024-121391,10/4/2024,10/7/2024,First Class,3,AA-10315,Alex Avila,Consumer,United States,San Francisco,California,West,OFF-ST-10001590,Office Supplies,Storage,Tenex Personal Project File With Scoop Front Design,26.96,2,0,7.0096,0.26
3397,US-2024-133445,10/5/2024,10/9/2024,Standard Class,4,JF-15490,Jeremy Farry,Consumer,United States,Portland,Oregon,West,FUR-BO-10003660,Furniture,Bookcases,Bush Cubix Collection Bookcases,66.294,1,0.7,-103.8606,-1.57
3398,US-2024-133445,10/5/2024,10/9/2024,Standard Class,4,JF-15490,Jeremy Farry,Consumer,United States,Portland,Oregon,West,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter In Burgundy,291.168,4,0.2,-14.5584,-0.05
3399,US-2024-115091,10/5/2024,10/9/2024,Standard Class,4,JJ-15760,Joel Jenkins,Home Office,United States,Springfield,Virginia,South,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,28.84,2,0,9.5172,0.33
3400,US-2024-115091,10/5/2024,10/9/2024,Standard Class,4,JJ-15760,Joel Jenkins,Home Office,United States,Springfield,Virginia,South,OFF-AR-10000658,Office Supplies,Art,Newell 324,46.2,4,0,12.936,0.28
3401,US-2024-161214,10/5/2024,10/8/2024,Second Class,3,SF-20965,Sylvia Foulston,Corporate,United States,Wilmington,Delaware,East,OFF-ST-10001328,Office Supplies,Storage,Personal Filing Tote With Lid,77.55,5,0,21.714,0.28
3402,US-2024-151722,10/5/2024,10/9/2024,Standard Class,4,IL-15100,Ivan Liston,Consumer,United States,Columbus,Ohio,East,TEC-AC-10000892,Technology,Accessories,Netgear N750 Dual Band Wi-Fi Gigabit Router,288,4,0.2,57.6,0.2
3403,US-2024-145828,10/5/2024,10/7/2024,First Class,2,MB-17305,Maria Bertelson,Consumer,United States,Cincinnati,Ohio,East,TEC-AC-10002323,Technology,Accessories,Sandisk Ultra 32 Gb Microsdhc Class 10 Memory Card,53.04,3,0.2,-4.641,-0.09
3404,US-2024-168529,10/8/2024,10/12/2024,Standard Class,4,MB-17305,Maria Bertelson,Consumer,United States,San Francisco,California,West,FUR-FU-10001588,Furniture,Furnishings,Deflect-O Supertray Unbreakable Stackable Tray,145.9,5,0,62.737,0.43
3405,US-2024-131352,10/8/2024,10/13/2024,Standard Class,5,GH-14485,Gene Hale,Corporate,United States,Dallas,Texas,Central,FUR-FU-10003708,Furniture,Furnishings,Tenex Traditional Chairmats For Medium Pile Carpet,72.78,3,0.6,-70.9605,-0.97
3406,US-2024-125710,10/8/2024,10/13/2024,Standard Class,5,BT-11680,Brian Thompson,Consumer,United States,Houston,Texas,Central,OFF-AR-10000657,Office Supplies,Art,Binney & Smith Inktank Desk Highlighter,3.44,2,0.2,0.559,0.16
